comment;label
menertawakan aib seseorang menghina seseorang hanya demi uang;1
jika setan tidak bisa membuat manusia menjadi jahat;1
dih saran buat ded ngundang bintang tamu bermutu;1
gk ada bedanya sama acara rumpi stupid people;1
makin ke sini makin gila ni konten botak;1
anjir durasi satu jam cuma dengarin emak ngegosip;1
pribahasa buat orang yang smart people banget apa;1
dari pada playing victim buat ke tiga pihak;1
tapi makin kesini makin ampas ngundang gaperlu diundang;1
podcast take ke gibah mampus kau catat malaikat;1
konten bermutu kasian amat kelakuan kayak orang miskin;1
baru dibuat kah bumi tata kerama tidak ada;1
satriaruku iya kaum sod m dia jijik bngt;1
emg niatnya revisi podcastnya buat ngegibah ygy wkwk;1
itu bencong slay yang baju kuning siapa sih;1
bacotnetizen ngerti usah komen bro kasian kelihatan bodoh;1
krena anak wajar dihina sih toxic bgt soalnya;1
si botak and bancilot vs bocah umur an;1
ngakak anjir chatez cwek tipe gua banget ngakak;1
koncolodon termasuk hewan dilindungi kah apa benda apa;1
adopsi si nona cantik unik buat sodara nada;1
paling ngakak cathez nonton sulap dedy sambil berak;1
mau nikah tpi gk mau ngewe emot batu;1
tu cathez buat dedi pusing bicara mute muter;1
kapan hari kapan lalu kalimat sudah jarang pakai;1
asem npas makan nbahas ne berak baskom nhaha;1
asu lah kandaeh ra jelas sing wadon ded;1
bg dedy ada aja buat gua ngakak terus;1
berak dibaskom buat nonton dedy sulap tv wkwkwkwkwk;1
banyak sekali pelajaran positif dapat dipetik dari video;1
hanya cathez yang berani ngomong asu depan dedy;1
baru ternyata si kates cece cece suroboyo wkwk;1
salut bgt ma dedy tetap semangat buat cathez;1
ded kayanya sedang meintrogasi calonya si azka deh;1
cewe aneh masak berak baskom ngomong sering nyambung;1
sering nunjukin kemoceng itu kebanyakan muka menjijikan anjoy;1
emang pernah berak baskom nenek lo salah asuh;1
jadi ada moment sambil berak nonton gua tv;1
makasi ngundang lampunya keterangan sampe mata sipitku nangis;1
anjay bong bukan akun chanel yutub mu tez;1
gila si tamu tak terduga hari sabtu penasaran;1
rairgaitzren loziru izozlusiqi argyari wkwkwk kaga munafik sih;1
kyknya lu doank menderita dia mah nyantai aja;1
susah buat podcast kasihan dedy kesal menyesuaikan frekuensi;1
heran mah kalau main ome ketemu org cabul;1
org kristen memang kebanyakan make narkoba jadi gay;1
jangan hina konten lu gilaa sih  gue fans dia jangan katakatai konten lu gilaa sih ;1
sama orang itu mukak orang itu kayak jembut kucing;1
bg buat konten kocak lah ngakak nantonya pek sendiri;1
gw mah sub lu cuma buat nonton video lu;1
bang masukin komenan gua ke you tube lu wkwkwk;1
mana yang ngehate gua cari komen kaga ada anjing;1
gw subscribe buat ngebuly lu rik hehehe kan like;1
mem k ngilu anjing weh bang ngakak kontol wk;1
banyak bacot lu erikontol idup cumn sempit bumi anjing;1
woi kontol wkwk baca haters donk ngakak anjire ni;1
lu haters ngapain tonton anjg emang ni haters kontol;1
konten lu gilaa sih  itu ganteng anjing nga usah hina konten lu gilaa sih  kontol;1
dasar komen jahat kaum pantat tipis upgrade pantat sana;1
haha orang orang kontol munafik yang ngehujat lu rik;1
efek kebanyakan main sabun kan otak penuh dengan peju;1
mulutnya amat v omonganya astaga keknya ajak berantem mampus;1
baru baca yang pertama ketawa en mikir dulu bajingan;1
ngakak hup bau mk edah hahah dasar kafir laknatilah;1
gw fans lu lu mau ngentod live streaming bercanda;1
ikut komeng ah masuk tipi v yt mksdnya v;1
hu cupu lu beraninya ngejelekin arap liat diri lo;1
tampol bang erik para haters lu mukanya kek dajal;1
bang lu ada niatan buat pidio potong titit apa;1
tonton trus video konten lu gilaa sih  jadi dosa jariyah buat dia;1
cuma chanel lu buat ngakak dosa jariyah buat dia;1
gausah jadi haters buat ngatain lu kontol rik santuy;1
bang buat lagu dari coment haters bang adsens v;1
bang lu dong vlog gaming fre fire mempesona wkwkaters;1
kontol lu carin kiki hime wkwkwkwk tak punya sayab;1
ahmad nuh bocah dikatain lgsung gk bs bales wkakakaka;1
show face aja brani msih mw koar dsr anjing;1
chanel menghibur lucu serangan jantung untuk berbuat hal positif;1
anjg gw berani ngebesarin volume bcs headset takut tuli;1
haters mah rik agak sinting kwkw cem pantat v;1
haters haters memek lu kencing aja belum lurus tolol;1
fans from malaysiat ome tv dong bang stuju like;1
jadi gini tiap chanel itu punya penonton masing masing;1
bacot anjing ewe ibu lu acara yutub lu anjing;1
kontol lu ric kapan video ngentot ma pacar lu;1
awkwkwk pengen ngakak w liat coment pd alay tolol;1
ngakak anjir kenapa mem k bisa ngilu wkwk v;1
bagi gua konten lu gilaa sih olim cakep suer bagi guelaporin aja mampus;1
gue kwkw m cakep suer bagi guelaporin aja mampus;1
njir dh hujat marah juga orgtiap hari njing plis;1
mau nonton si konten lu gilaa sih  juga maksa si buat nonton;1
woi anjing babi konten lu gilaa sih  v iklan gk gua skip;1
like yang mau konten lu gilaa sih o njing buat video tiap hari;1
buat apan nge buly org pantat tebel ginian wkwk;1
sante aja bang gua dukung lho sumpah guna bangsat;1
haters ngebuly konten lu gilaa sih  mukanya kek babi semua anjing v;1
ericontol ganteng banget anjing pintar ea kimaq pintar coli;1
haters tolol gua ngedukung konten lu gilaa sih  bro dasar haters sampah;1
gwe ngelag anjing bisa nonton tnang bnya iklanya anjing;1
weh rick jadi pink guy lah ngtd tlol idiot;1
rick ajarin gw buat you tube dong suhu sensei;1
jangan dihina konten lu gilaa sih olim kasian tapi memang kaya kontol hahaha;1
haters anak anak anjing biasa lah iri ama lu;1
bang buat vidio unboxing kntl gk giveaway memek hehehe;1
apa cuma gua bisa pause gambar motong jembud v;1
hater itu adalah dia slalu menghina didengerin haters pea;1
iklan menit gua skip anjing demi kelangsungan hidup lu;1
percuma lo haters kntl ngehate org pantatnya tertebal sedunia;1
sadar bro cuma chanel hiburan jangan dibuat serius lah;1
emang anjing lo rick gue ngefans bgt sama lo;1
wkwk pasti abis buat ni video nangis dia wkwkw;1
diemin aja bang mereka juga ketemu minta foto njing;1
hahah tetap berkarya aja anjing gk ush dengar haters;1
lu ngomong aja kontal kontol satu video ketawa wkwkwkwk;1
gua notnon iklan tanpa skip anjeng skip cupu bangsat;1
ngakak njing gblk ngomong kontol coba lihatin kontolu wkwk;1
muke lu makin kucel aja jarang mandi ni bcah;1
bangsad ni chanel pler iklan video tolol babi kontol;1
gw ke chane cuman buat pause dislike comen hate;1
kapan babi itu comenan orang babi jt subs botak;1
yang chanel anjink berarti dia sendiri anjenk tolol bangsat;1
jhoe ntn pasto apan ah pernah ngentod wah gilkonten lu gilaa sih olim;1
erik heters lu banyakan makan micin tolol semua kwkwkw;1
maybe konten lu gilaa sih  buat chanel untuk jadi pink guy indo;1
haters bodoh dukung erico lim insaf dasar haters kontol;1
ngata in tapi ngetik aja masih gabisa titit koma;1
haters kek jembut netijen kek biji konten lu gilaa sih  kek kontol;1
we asu ngeteh asu anjinge ngeteh asu sfx sruput;1
adsense adsense adsense bodoamat video kualitas yang penting adsense;1
sntai aja bg konten lu gilaa sih  inget niat awal menghibur orang;1
cintai haters mu ambil adsens tiap hari onya v;1
anjir nonton chanel lu wajib make headset bang wkwkwkw;1
woy anjing titik yang banyak kagak gua skip anjing;1
haters bisanya cuma bisa ngatain lewat sosmed dasar bocah;1
tetap semangat bang walau pun banyak anjing komen negatif;1
percuma lo hujat konten lu gilaa sih olim konten lu gilaa sih olim malah tambah kaya anjg;1
anjing komen gua gada bangsat gua unsubs lu anjing;1
bang gua haters tapi gua subscribe gue tolol sih;1
wkwkw ngakak anjing liat ngehate pda kocag kontol wkwkw;1
coment jelek tentang eriko lim orang munafik itu aja;1
woi anjink gua bukan heters gua emang toxic tolol;1
haters blgin konten lu gilaa sih ontol lim sampah bangkai gk salah lo;1
buat konten lu gilaa sih ontoru tolong anjing pakai intro dora ngentot kangen;1
ingat lah anak anak tetap berada jalan setan mermaidman;1
baru gw tujuan yt erik itu cuman entertain daong;1
wa gila gw ntn iklan menit bisa skip wkwkwkwkwk;1
apa cuma gua vidio yang sange sama kimi hime;1
iklan lu gua skip satu anjing soalnya serem wkwkwk;1
muka abang kayak vagina pls masukin sekmen berikutnya dong;1
gaskeun distrack lunch kapan buat haters sabar gw ng;1
ayolah haters sini semua hate konten lu gilaa sih  ada konten anjing;1
njir gua ngeliat mukanya jadi kepingin garuk garuk pantat;1
kontol jadi haters gue baca komen gue anjing bangsat;1
bangsat lu kontol anjing titit lu bau analog kontol;1
abang pintar cerdas tapi kurangilah omong kasar bg wkwkw;1
tolol ngomong komentar jelek sama sama gk ber otak;1
rik klau gue hate lo masuk video bangsat erikcoly;1
soapers nomber lanjut terus bro bodo amat sama mreka;1
keluarin yang katain lo bang gw bunuh atu atu;1
kita rela melakukan hal bodoh demi orang lain tertawa;1
njir bacain komen gw asu taku ;1
bang gua mau nanya gk bedanya kontol sama gk;1
bacot lo konten lu gilaa sih ontol bngst kenalin gw haters lu ajg;1
bang pada minta video ngewe subscribers lu semua wkwkwkwk;1
niru bego semua yutuber dunia buat kek gini tolol;1
semua youtubers punya konten masing cara masing untuk menghibur;1
soapers semangat terus buat konten menghibur banghm bau memek;1
semangat bang you tube rewindnya main pubg dong bang;1
modat bang you tube rewindnya main pubg dong bang;1
ngakak njir you tube rewindnya main pubg dong bang;1
woy sejak kapan editanlu kaya hitzed  anjing ;1
padahal yang permasalahin soal bacotan dia bersma si bencong;1
tapi jujur ni narasumber ni pernah muncul juga fyp;1
hanya orang gila yang pakai mainan bebek anak dikepalanya;1
undang itu siapa sih sumpah gk kenal anjir wkwk;1
kayaknya mahluk diundang bayaran palanya dedi dimasukin ke bol;1
siapa baju kuning liat masalah meyden gayanya kayak seleb;1
sebelum ngundang bintang tamu ada kontak manager itu dilakuin;1
itu baju kuning bencong mulut lemes prestasinya apa sih;1
agung siapa sih ada kenal lucu enga jijik engak;1
ingat umur we botak citer mulut kek pantat ayam;1
saling menghargai buka aib seseorang public hargai privasi masing;1
main lama undang cuma orang ber ilmu rip podcast;1
mari kita hina omded ngundang orang orang kurang bermanfat;1
lu ngundang siapa si ded banci jelas lu undang;1
itu lucu si sampe ketawa buat kaya ngeledekin orang;1
lu mungkin kecewa meyden ijinin buat up podcast pertama;1
bintang tamu kayak gini pelajaran apa yang kita dapat;1
buat paquito yang mau ngundang orang kek aldi taher;1
dulu ada quotes begini dont make stupid people famous;1
kesini cuma penasaran anak orang dikatain apa sampe nangis;1
si baju kuning tatoan tapi gaya letoy kya banci;1
bencong masuk yt orang paling jenius anjir suport meyden;1
jauh sebelum kasus dzawin sudah memperingatkan kita semua gaes;1
ke cewek banget mulut kalah ibu ibu jijik bnget;1
team yang ngebela siapa ngehujat siapa persetan dengan media;1
masalah bukan narasumber ijinin tayangin take yang ke satu;1
konten smartpeople mana ada smart people ada pembodohan chuaks;1
itu baju kuning kayak bencong siapa sih jijik banget;1
susah lah miya lawan paquito dimasukin angela skin bebek;1
coba deh lu sesekali cari narasumber atw bintang tamu;1
tapi emang ni orang pernah masuk fyp deh wkwk;1
berarti pelajaran untuk meyden bahwasanya harus bisa menjaga atitude;1
kata mau ngasih pangung buat yang numpang hits aja;1
bencong bintang tamu siape sih gw aja kagak kenal;1
buat para adik adik yang rapuh hatinya tajam jempolnya;1
ded jangan ladenin bocil alay seakan dia tersakiti ha;1
siapa sih baju kuning sampah bnget mulut jijik gw;1
setidaknya jangan ngundang bencong jangan harap ig masih ada;1
oh viral pantes viral orang podcast ama bencong ahahaha;1
kalau ngundang bintang tamu berpendikan berprestasi bukan kayak banci;1
najis podcast apanya wkwk ghibah julid ibu sosialita iya;1
oi tak kedepanya banci mana yang mau pangil podcast;1
ngapain bomerang weh baju kuning anjir gw kesel sendiri;1
predikat the father of youtube pantes berikan buat lo;1
dengan lu ngundang bencong apa mencerminkan dedy itu blunder;1
orang kaya bebas mah mau menghina menjelekan siapa saja;1
buat orang baju kuning kyak i gua kenal k;1
si maju kuning mau viral kek mulut kek anjing;1
tpi anak ded gk se toxsik si lonte meyden;1
podcast isi gibah si bencong kuning kasih pangung hahaha;1
lebih sampah dari pada konten prank aplause buat video;1
anjay ngundang bencong neh iya gw ngehina orang sry;1
orang yang bodoh ketika tidak ada manfatnya untuk tonton;1
itu yang bebek aja pernah muncul fyp gua anjir;1
bener kata meyden nmungkin meyden main y kejauhan standwithmeyden;1
bermutu smart people tapi ngundang banci buat ngerumpi hadeh;1
unsubscribe ramai dia tahu rasa langit tingi atau rendah;1
gua mau liat bencong mending liat somasi terhibur sekali;1
tungu meyden jual penumbuh rambut supaya dikatain kanker tak;1
dasar lu paquito botak ngotak dong tua juga anjing;1
meminta maf tidak akan membuat harga diri mu turun;1
lebih hina ghibahin orang dari pada konten setingan chuaks;1
kadang ketawa ketiwi itu buat nutupin sakit hati wkwkwk;1
jijik juga lihat bencong pakai baju kuning hapus aja;1
itu yang baju kuning laki atau cewe alay banget;1
gogtiger ada orang tolol koment nserasa angin kecepit bunyi;1
suganantik gada manfatnya buat org org nonton mksd bang;1
bju kuning soiye emg dasarnye mulut banci mah lemes;1
jadi pendendam dengan buat podcast ghibahin mnt ditake down;1
tanganya diem baju kuning gausah ikut bicara kek banci;1
baru kali ada orang yang membuat dedy corbuzier marah;1
semngat sampe sesuatu depan mata membuat kita mnjadi sedih;1
dedy mesti tangung jawab jadi pembimbing buat chatez kedepanya;1
bagong bahasa sunda itu artinya babi hutan pada belum;1
semoga dapet jodoh bisa sefrekuensi sama kak ketis mengayomi;1
obrolan bagaikan ujian sbmptn masuk ke oxford bagi cathez;1
bodoh sama polos beda tipis yach wkwkwkwkwkwkw gemerz jadinya;1
narasumber butuh seorang pembimbing ded sampe jatuh ditangan salah;1
haha kocak shi kates tapi sayang ngantuk terus podkes;1
belum nemu jodoh yang sifatnya sama tolol kali kak;1
jef b years ago kelihatanya karena kaya atau miskin;1
bayangin misal kemarin itu kates ama kayes ded pensiun;1
anjir nonton jam engap jm dgrin lu ngomong tez;1
dari semua analisa no benar masuk secara logika teori;1
sedang menungu ruli chanel minta doa untuk jual gorengan;1
tuch kan mr dc buat anak org nangis hayo;1
kates tetap semangat walaupun keteknya item jangan pernah menyerah;1
memang sipit ternyata beda sama yang sosmed pke filter;1
masuk ytnya dedy awalnya sat set jadi belibet kenapa;1
sambil berak nonton dedy tv ngakak banget ni anak;1
jadi vanjes gk bisa keluar selama kates belum pulang;1
bocil banget polos bnget setelah masuk dedy corbuzier podcast;1
gila tamunya ded si terduga ye mau siapapun itu;1
iya gua fans banget sama dia jam gua jabanin;1
dedi dong rsko bener bisa membuat para pemakai berhenti;1
lolixhunter malah bocil sembah dia panas karena had hina;1
muka lo ek anjing gue rugi nonton youtube lo anjing;1
eriko kayak memek asu anjing cuih babi kontol lu kecil;1
hush bau memeklo gw sub ama like setiap vid lu;1
hajar bang katain kontol ngentod dia ngentod itu sadap v;1
mereka terlalu serius nonton yt buat hiburan aja lah guys;1
konten lu gilaa sih  kontol banyak gaya ngejek ngejek youtubers kontol ama kau;1
haters bgsd emang lu bisa buat video paling family friendly;1
bang jngan toxic bukankah lo dh janji buat gk toxic;1
saring semua aja bang buat ide vidio baru yang epick;1
wkwkwkw ngakak anjing lanjutin toxicnya toxic bukan konten lu gilaa sih olim stay soapers;1
uh goblog foto profil lu aja gambar erpan goblog matisana;1
orang mending omongan bangsat kaya elo anjing biasa jujur wkwk;1
gila menit niat bangat bangsat kayak tulis cerpen ajg wkwkwkw;1
emang lo kenyatan jelek anjing konten lu gilaa sih o lim emang anjing sangat;1
apa cuman gua setiap video erik jarang dapet iklan v;1
anjing demi youtube rewind ni iklan kaga gua skip bangsat;1
anjing yang komen kebanyakan orang no life anjing bacot sosmed;1
ericoli muka paspasan suara compreng kaya ta h orang tolol;1
haters ngentod klau kagak mw nton kgk ush tonton anjing;1
